LABEL,TEXT
1,"well, stop it  "
1,there was no   
1,think of these 
1,"they write,    "
1,"darling, we'll "
1,and then they  
1,"no, you know   "
1,and it's not   
1,"take me home,  "
1,"true, they     "
1,and while it   
1,"i do it, i do  "
1,it's one       
1,but day after  
1,"and now, after "
1,you saw their  
1,people are     
1,all of these   
1,they said      
1,this is the    
1,you called     
1,this is the    
1,it's not even  
1,these people   
1,when a guy     
1,he made up my  
1,as soon as i   
1,remember the   
1,and then the   
1,i know the     
1,the informer   
1,they wrote     
1,what i said    
1,they didn't    
1,am i lucky i   
1,so when i said 
1,our secretary  
1,and they       
1,and by the     
1,you know they  
1,do anything    
1,there was no   
1,"now, all of a  "
1,"strong he's,   "
1,where's the    
1,maybe our      
1,ok but the     
1,he flew the    
1,he was so      
1,but today the  
1,that house     
1,there are no   
1,there are no   
1,this has to be 
1,the democrats  
1,impeachment is 
1,it's a word i  
1,the good news  
1,but the word   
1,it's a dark    
1,when you had   
1,hat would      
1,this was a big 
1,they make it   
1,these people   
1,the radical    
1,and i actually 
1,she has        
1,now it's being 
1,and she knew   
1,"i didn't,      "
1,they went out  
1,the polls are  
1,they're called 
1,we won         
1,our polls have 
1,you look at    
1,it's an        
1,it was always  
1,i like it a    
1,so what pelosi 
1,she wanted to  
1,but any        
1,and some of    
1,how about      
1,how about      
1,with green     
1,this is what   
1,what we're     
1,you know we're 
1,you got better 
1,it always      
1,this is the    
1,look at these  
1,this is the    
1,you know the   
1,you look at    
1,but they said  
1,they'll do it  
1,just like      
1,so we have to  
1,we have to     
1,got to take    
1,so here are    
1,he comes up to 
1,now he comes   
1,"oh, i have     "
1,what the hell  
1,"by the way,    "
1,1 in the world 
1,were beating   
1,you'd have     
1,if you had     
1,those          
1,"darling, i     "
1,i want to      
1,i think it's   
1,global         
1,the oceans are 
1,one eighth of  
1,"look, i want   "
1,i want clean   
1,i want   and   
1,our air and    
1,and we haven't 
1,and if you     
1,they're way    
1,"think of that, "
1,that means     
1,my wife was so 
1,she thinks i'm 
1,she always     
1,now she thinks 
1,and all i did  
1,i have stock   
1,shows you the  
1,ain't that     
1,but i have so  
1,your jobs are  
1,we have the    
1,"you remember,  "
1,if they don't  
1,you have so    
1,almost 160     
1,that's a hell  
1,but just       
1,"he said, the   "
1,you crooked    
1,but he doesn't 
1,"we said, say   "
1,"nah, i'd like  "
1,he'll walk up  
1,"listen, just   "
1,he just said   
1,"the democrats, "
1,and that's     
1,the ones that  
1,they refuse to 
1,so we can take 
1,it's the only  
1,"ok, so i'm     "
1,we love        
1,"you know, how  "
1,i don't care   
1,conan was      
1,they gave me   
1,i remember     
1,al-baghdadi    
1,al-baghdadi    
1,we're joined   
1,they really    
1,had you ever   
1,if he's in     
1,what is wrong  
1,what's wrong   
1,there's        
1,he he keeps    
1,it could       
1,i left these   
1,i didn't want  
1,we just had    
1,i was doing    
1,if you start   
1,then i went    
1,"by the way, to "
1,there has      
1,i have no      
1,"i mean, if you "
1,i thought he   
1,you know i     
1,you know we    
1,it's pretty    
1,one            
1,get me the     
1,we   we don't  
1,"i mean, look   "
1,how many   how 
1,"10,500 it's    "
1,it's beyond    
1,and don't      
1,so i want to   
1,representative 
1,"come up here,  "
1,a man has been 
1,a wonderful    
1,representative 
1,a guy who is   
1,they bring     
1,"thank you,     "
1,i want to also 
1,little did i   
1,"come on up,    "
1,also with us   
1,pennsylvania   
1,"you know this, "
1,you know this  
1,"you know, you  "
1,you know that  
1,national       
1,so i just want 
1,"you know, i    "
1,you know all   
1,look what we   
1,look what we   
1,we now have    
1,fired over a   
1,they wouldn't  
1,but what we've 
1,what we've     
1,what we've     
1,so we've done  
1,"thank you,     "
1,thank you      
1,vote for these 
1,"oh, that's a   "
1,look at the    
1,how's that     
1,is that hat    
1,i love that    
1,look at this   
1,"that says,     "
1,should we do   
1,should we do a 
1,so we have the 
1,make america   
1,and we wait    
1,you look at    
1,take a look at 
1,take a look at 
1,with president 
1,with president 
1,with president 
1,that's a big   
1,and then when  
1,it's loaded    
1,thank you very 
1,but with the   
1,you know what  
1,dictators and  
1,they all come  
1,so respected   
1,we're trying   
1,"i said, you    "
1,they won't be  
1,let him give   
1,but we've all  
1,"not me, we've  "
1,i've been your 
1,you know all   
1,i'm the only   
1,in other       
1,nobody talked  
1,we got right   
1,we have the    
1,so you can     
1,"right to try,  "
1,but we've also 
1,if i would     
1,these people   
1,they go crazy  
1,nobody thought 
1,they are one   
1,"this year, 40  "
1,we ended the   
1,the united     
1,1 producer of  
1,and in the     
1,"virtually,     "
1,i don't think  
1,you know those 
1,thousands and  
1,how about      
1,we had one     
1,so he wanted   
1,he wanted to   
1,how about      
1,think of this  
1,i think you    
1,he was caught  
1,"you saw that,  "
1,can you        
1,they all want  
1,he just raises 
1,he has no clue 
1,there is that  
1,did you see    
1,"well he, oh,   "
1,in addition to 
1,they want to   
1,we're doing    
1,please make a  
1,we don't want  
1,thanks to our  
1,steel has just 
1,"you know that, "
1,they weren't   
1,the steel      
1,we tax all of  
1,all of a       
1,and we need    
1,"you know, it's "
1,we need that   
1,we need it for 
1,we can't play  
1,after years of 
1,"and, very      "
1,we gave up at  
1,"you know,      "
1,let's just     
1,"oh no, issue   "
1,far left       
1,you have no    
1,i got three    
1,if i weren't a 
1,i got here     
1,all because    
1,you know when  
1,i think the    
1,but beyond     
1,we have two    
1,but they       
1,"now, i'm only  "
1,even joking    
1,we have this   
1,"he said, you   "
1,"he's like, no, "
1,"no, no, no,    "
1,"then he goes,  "
1,he's never     
1,and at first i 
1,he's a whack   
1,he is totally  
1,he honestly    
1,should we give 
1,maybe we       
1,i'm only       
1,i'm only       
1,"media, i'm     "
1,they won't     
1,they won't     
1,these          
1,they want to   
1,ice is         
1,thanks to      
1,"last summer,   "
1,"weeks ago, two "
1,one of the     
1,ice won and    
1,they wanted    
1,they wanted    
1,democrat       
1,since          
1,she was raped  
1,sanctuary      
1,federal        
1,the sanctuary  
1,did you know   
1,"i mean, i know "
1,"weeks ago, an  "
1,and by the     
1,how did you    
1,instead of     
1,"thankfully, at "
1,how do   how   
1,four ms-13     
1,"as we speak, a "
1,you better get 
1,i want to tell 
1,"no, it's a     "
1,how stupid can 
1,the charges    
1,other than     
1,philadelphia   
1,democrats      
1,republicans    
1,we stand for   
1,aliens that    
1,some of these  
1,they do better 
1,we will take   
1,we're removing 
1,we signed a    
1,when their     
1,they take them 
1,they weren't   
1,if we add a    
1,don't land     
1,"they say,      "
1,we will take   
1,because we've  
1,thanks to our  
1,the radical    
1,she knew what  
1,the radical    
1,democrats are  
1,we have 180    
1,they're going  
1,thank you very 
1,i want to      
1,thank you very 
1,this is a      
1,and we had a   
1,and before we  
1,and i          
1,that was a     
1,and he'll be   
1,"so, that's     "
1,"turkey, as     "
1,our economic   
1,direct         
1,over the       
1,among those    
1,"last month, i  "
1,secretary of   
1,national       
1,the            
1,and i think    
1,it's a         
1,it's been      
1,"today, the     "
1,and i want to  
1,we've assured  
1,i'm a big fan  
1,and i know     
1,there's a lot  
1,the united     
1,turkey has the 
1,and they're a  
1,and i'm        
1,at this        
1,turkey has     
1,"in fact, just  "
1,they were      
1,good for both  
1,we really      
1,we're grateful 
1,he fights it   
1,key to our     
1,american       
1,they make      
1,turkey's       
1,we talked      
1,we're talking  
1,"hopefully,     "
1,we've asked    
1,we've also     
1,we have a lot  
1,so we intend   
1,that would be  
1,our goal is to 
1,"we are, just   "
1,we'll see what 
1,china wants to 
1,one of my      
1,we encourage   
1,they're doing  
1,our markets    
1,turkey is      
1,"president, as  "
1,-turkish       
1,i look forward 
1,and to your    
1,i've gotten to 
1,you're doing a 
1,and i look     
1,we have a      
1,thank you very 
1,first and      
1,we've managed  
1,president all  
1,we all agree   
1,i think we     
1,we have        
1,we have        
1,we have        
1,and with the   
1,"our country,   "
1,in order to    
1,but in order   
1,"and, in the    "
1,and at the     
1,despite all of 
1,but some       
1,they are       
1,and some       
1,especially in  
1,and i shared   
1,the decision   
1,we have        
1,but i need to  
1,and we have    
1,i believe the  
1,turkey and the 
1,and for this   
1,turkey         
1,we are the     
1,and until so   
1,and we have    
1,"and, right     "
1,we have quite  
1,our country is 
1,and it's very  
1,and we have    
1,distinguished  
1,and when the   
1,"currently, we  "
1,and we have    
1,and until so   
1,through our    
1,back in the    
1,but because of 
1,this problem   
1,"previously,    "
1,and i agree    
1,it's very      
1,i said         
1,and thanks to  
1,we have shared 
1,and with the   
1,we're talking  
1,one million    
1,and in raqqa   
1,"so, a total of "
1,ladies and     
1,they have      
1,and they have  
1,we have once   
1,administration 
1,and we have    
1,we believe     
1,and our        
1,we hope and    
1,and we have    
1,we can only    
1,my dear friend 
1,and we have    
1,"as turkey, we  "
1,so with these  
1,i would like   
1,on behalf of   
1,"well, thank    "
1,and i called   
1,i asked a      
1,and we really  
1,but some of    
1,they happen to 
1,senator jim    
1,"thank you,     "
1,"ted cruz,      "
1,"lindsey, thank "
1,"thank you,     "
1,joni is here   
1,these are      
1,and they met   
1,and we're      
1,it's been      
1,but we're      
1,"okay, a couple "
1,are you        
1,is that what   
1,is that what   
1,i hear it's a  
1,i haven't      
1,i haven't      
1,this is a sham 
1,it was a       
1,i want to find 
1,and he wrote   
1,i want to find 
1,i'm going to   
1,and you'll     
1,but i've heard 
1,nothing direct 
1,it can't be    
1,and all they   
1,if you read    
1,this was       
1,it was         
1,it was         
1,they said this 
1,so   that this 
1,and i hear     
1,that's what i  
1,"i think that,  "
1,as of this     
1,i think the    
1,that's what i  
1,he spent a     
1,they're giving 
1,i heard it was 
1,how was that   
1,"so, $40        "
1,and i've heard 
1,and that's a   
1,europe has     
1,and a lot of   
1,"i mean, it     "
1,he has a lot   
1,"so, i have     "
1,i think they   
1,and these      
1,they want to   
1,i gave them    
1,"and,           "
1,but that's not 
1,i can tell you 
1,"and, i mean, i "
1,doesn't        
1,when we took   
1,"and, as of     "
1,and they'll    
1,and what we    
1,we also got    
1,"so, they're    "
1,but i will     
1,thank you very 
1,would you like 
1,a friendly     
1,only friendly  
1,too many of    
1,"well, i had a  "
1,we had a very  
1,and we're      
1,and a lot of   
1,a lot of very  
1,a lot of that  
1,what's your    
1,and some like  
1,but i think    
1,"so, we'll see  "
1,but i will say 
1,"and, you know, "
1,they're one of 
1,they have the  
1,"we make, by    "
1,turkey         
1,"so, i think a  "
1,thank you very 
1,you could ask  
1,you're sure    
1,you don't work 
1,i know nothing 
1,first time     
1,the one thing  
1,and that's     
1,and the other  
1,"in any event,  "
1,not even a     
1,the only thing 
1,pure and       
1,"president,     "
1,thank you very 
1,i appreciate   
1,"well, thank    "
1,and i will say 
1,and we fought  
1,we fought      
1,we had   we    
1,but we were    
1,and we         
1,i was going to 
1,and i was      
1,and a lot of   
1,and very       
1,i wanted to    
1,but we have a  
1,we're with     
1,we get along   
1,"and, by the    "
1,many kurds     
1,and they're    
1,so that's      
1,but our        
1,pyd and ypg    
1,just as we     
1,"and secondly,  "
1,i want you to  
1,my political   
1,we don't have  
1,"and, of        "
1,but we have to 
1,we're just     
1,because the    
1,if they're     
1,if you don't   
1,thank you very 
1,thank you very 
1,"well, thank    "
1,so sad that    
1,she said it's  
1,it's always    
